trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number
T004314,2025-08-14 23:44:48,M0232,M0227,8724878.0,transfer,success,Pembelian stok,REF23763027
T018976,2026-06-18 21:36:40,M0011,M0032,1170799.0,transfer,success,Pelunasan,REF65608437
T004182,2026-01-01 19:17:41,M0194,M0151,2701774.0,QRIS,success,Payment invoice,REF35502574
T033943,2026-02-04 18:55:11,C01869,M0185,529759.0,EDC,success,,REF97312691
T037532,2025-08-27 17:33:29,C01898,M0272,561584.0,QRIS,pending,,REF47432972
T011203,2026-05-23 02:59:18,M0272,M0202,7938174.0,EDC,success,Payment invoice,REF74129443
T027650,2025-12-02 14:05:42,C00360,M0377,14450.0,EDC,success,,REF69086812
T031927,2025-12-17 12:30:47,C01647,M0154,87545.0,EDC,success,,REF24122198
T039392,2026-06-13 00:09:40,C01967,M0095,-20286.0,EDC,success,Pengembalian,REF92654404
T034225,2025-07-29 05:11:26,C00460,M0260,31340.0,QRIS,success,,REF97666287
T007971,2025-10-29 02:52:07,M0116,M0002,1342373.0,transfer,success,,REF43475896
T003430,2026-02-06 18:31:56,M0255,M0264,4521413.0,transfer,success,,REF28871073
T034302,2025-10-11 19:57:22,C01204,M0319,409021.0,EDC,success,,REF95613671
T001179,2025-09-11 01:20:07,M0154,M0146,2469136.0,transfer,success,DP pembelian,REF28438749
T040907,2025-11-06 05:15:10,C00427,M0172,77255.0,EDC,success,,REF17638383
T036713,2026-06-13 11:00:55,C00085,M0154,17590.0,EDC,failed,,REF74600249
T041187,2026-05-10 11:27:27,C01519,M0123,83262.0,QRIS,success,,REF65093032
T017050,2025-12-23 12:05:15,M0288,M0313,7265733.0,QRIS,success,Bayar tagihan,REF08118123
T042511,2026-05-16 04:57:53,C01424,M0194,132357.0,QRIS,success,,REF60452037
T038259,2025-12-23 04:08:35,C00743,M0213,638650.0,EDC,success,,REF95159605
T006223,2026-03-27 08:01:10,M0167,M0132,879418.0,transfer,success,Pembayaran bahan,REF23955448
T037127,2025-07-29 19:58:20,C00666,M0349,70928.0,transfer,success,,REF07301293
T008599,2026-02-05 02:02:34,M0347,M0341,1078461.0,QRIS,success,Payment invoice,REF44346200
T032849,2025-08-01 17:32:09,C00730,M0210,110987.0,QRIS,success,,REF85306211
T024508,2026-05-01 10:13:02,M0273,M0243,1528189.0,EDC,success,Bayar tagihan,REF43084672
T032427,2025-09-12 23:36:36,C00434,M0328,17281.0,QRIS,success,,REF16103493
T001726,2026-01-13 22:48:37,M0187,M0140,4102432.0,EDC,success,Pelunasan,REF79664149
T012629,2025-12-22 06:16:14,M0172,M0160,3468797.0,QRIS,success,Payment invoice,REF46798858
T037170,2026-03-22 08:17:43,C01574,M0398,13620.0,QRIS,success,,REF39308734
T009855,2025-07-29 01:00:05,M0159,M0147,-1795440.0,transfer,success,Pengembalian,REF39033178
T028232,2026-01-27 23:16:52,C01445,M0282,18651.0,transfer,success,,REF23039884
T002413,2026-03-22 07:13:21,M0055,M0030,387308.0,EDC,success,DP pembelian,REF14706827
T021057,2025-11-07 11:37:54,M0152,M0144,632430.0,transfer,success,Payment invoice,REF96451609
T042224,2025-10-30 08:00:23,C01085,M0393,555644.0,EDC,success,,REF99306172
T007259,2025-08-20 17:26:50,M0200,M0380,10734270.0,transfer,success,Bayar supplier,REF65296036
T026874,2026-02-08 15:05:16,M0403,M0387,1237620.0,EDC,success,,REF97358267
T037714,2025-11-17 11:35:52,C01934,M0154,64307.0,QRIS,success,,REF61579570
T005170,2025-07-23 12:34:32,M0216,M0231,1774564.0,transfer,success,,REF71561092
T013942,2025-07-30 01:46:01,M0384,M0342,468547.0,transfer,success,,REF62370433
T026262,2026-04-11 14:29:28,M0128,M0141,6030503.0,QRIS,success,Pelunasan,REF90482224
T012744,2026-03-24 04:39:10,M0183,M0160,4470157.0,EDC,success,,REF41117854
T037272,2026-02-13 10:18:36,C00677,M0324,26542.0,EDC,success,,REF92379546
T044963,2025-07-30 16:16:58,C01903,M0209,17535.0,transfer,success,,REF61590378
T009625,2026-06-14 10:27:39,M0378,M0376,1510613.0,transfer,success,Bayar tagihan,REF09890227
T012790,2025-09-03 10:29:54,M0355,M0400,459528.0,QRIS,success,,REF36545753
T017042,2026-01-20 23:16:42,M0298,M0308,2104827.0,transfer,success,,REF49311704
T010414,2025-07-22 17:02:18,M0188,M0137,1814349.0,EDC,success,Pembayaran bulanan,REF08155986
T021525,2025-07-31 03:07:50,M0408,M0174,533876.0,transfer,success,Bayar tagihan,REF00052239
T018384,2026-04-01 07:34:42,M0013,M0062,3307926.0,transfer,success,Bayar supplier,REF91224687
T030941,2026-04-21 03:03:08,C00512,M0109,15620.0,transfer,success,,REF03676183
T016560,2026-02-26 14:12:25,M0163,M0191,833563.0,transfer,success,,REF47016525
T023188,2025-10-15 16:54:06,M0175,M0195,1102993.0,transfer,success,,REF84000713
T040704,2026-02-16 02:54:21,C01053,M0249,211151.0,EDC,success,,REF44498315
T016531,2026-05-27 14:38:26,M0320,M0045,3332585.0,transfer,success,,REF88768924
T023513,2025-08-22 22:13:36,M0200,M0160,619665.0,transfer,success,Pembayaran bulanan,REF45115333
T015299,2025-08-02 01:52:06,M0159,M0182,559694.0,transfer,success,,REF28034872
T036271,2026-02-14 00:54:44,C00860,M0016,173011.0,QRIS,success,,REF67239675
T043363,2025-10-02 07:30:24,C01170,M0104,28541.0,QRIS,success,,REF82347055
T006943,2026-06-10 07:42:55,M0071,M0043,9934447.0,QRIS,success,,REF43669267
T000752,2026-06-19 19:28:18,M0134,M0176,,transfer,failed,,REF33371582
T000811,2025-07-09 16:29:49,M0133,M0140,2569308.0,transfer,success,,REF55946886
T014966,2026-01-14 14:00:12,M0402,M0184,6618592.0,EDC,success,Payment invoice,REF58312120
T001993,2026-06-28 16:19:17,M0106,M0018,1665506.0,EDC,success,,REF86855727
T044377,2025-08-23 07:28:39,C00021,M0315,77985.0,QRIS,success,,REF21783615
T037182,2025-09-08 15:36:20,C00694,M0384,41800.0,QRIS,success,,REF84344262
T016550,2026-03-09 17:01:03,M0188,M0158,12810204.0,EDC,success,Bayar supplier,REF61879497
T013526,2025-08-01 08:28:08,M0023,M0035,8329722.0,transfer,success,,REF89076538
T020811,2026-04-06 00:47:51,M0307,M0313,4331833.0,EDC,success,,REF78760394
T044799,2025-09-08 21:32:32,C00207,M0294,15228.0,QRIS,success,,REF89473126
T006597,2026-04-26 03:05:56,M0128,M0195,9546892.0,transfer,success,,REF60431135
T045101,2025-08-18 03:06:15,M0075,M0406,472517.0,,success,,REF85372304
T003935,2026-05-24 17:17:17,M0100,M0035,1380204.0,QRIS,success,Bayar tagihan,REF02983271
T035505,2025-08-17 08:06:51,C00589,M0026,13053.0,EDC,success,,REF74866147
T007779,2026-03-08 22:37:33,M0183,M0139,22493956.0,EDC,success,,REF52949382
T032811,2026-05-30 13:16:33,C01383,M0408,216270.0,EDC,success,,REF41727261
T045133,2025-10-10 22:15:34,C01176,M0126,127228.0,QRIS,success,,REF49270206
T037557,2026-03-10 05:47:09,C00561,M0225,38731.0,QRIS,success,,REF55495655
T044402,2026-02-16 13:38:04,C00595,M0271,624259.0,QRIS,success,,REF48940856
T029581,2025-10-16 19:04:15,C00824,M0233,90836.0,QRIS,success,,REF11702026
T027844,2025-10-15 12:35:10,C00340,M0351,116511.0,QRIS,success,,REF24197710
T041968,2025-12-26 02:58:40,C01636,M0200,16363.0,EDC,success,,REF38724748
T031960,2025-07-09 01:18:02,C00732,M0233,,QRIS,failed,,REF57740350
T021742,2026-04-05 10:49:28,M0396,M0387,5642059.0,transfer,success,,REF55142029
T042415,2025-07-23 06:24:41,C00207,M0189,37372.0,EDC,success,,REF77500028
T004852,2026-03-11 12:01:09,M0083,M0077,5738467.0,transfer,success,,REF22386822
T027146,2026-01-28 20:39:36,C00806,M0001,49607.0,QRIS,success,,REF93216089
T014833,2025-11-02 10:34:46,M0122,M0192,16557624.0,EDC,success,Pembelian stok,REF18846991
T013415,2026-05-08 05:58:12,M0019,M0088,2000938.0,transfer,success,Bayar supplier,REF75235320
T003392,2026-01-31 19:08:57,M0170,M0141,15394675.0,transfer,success,Pembayaran bahan,REF01361007
T024213,2025-10-07 19:06:56,M0161,M0182,11236845.0,EDC,success,,REF10509696
T044240,2025-12-26 13:47:45,C01101,M0335,33285.0,QRIS,success,,REF39340709
T037400,2026-04-15 16:34:47,C01201,M0228,44033.0,EDC,success,,REF88309838
T022195,2026-06-09 03:57:36,M0210,M0208,701653.0,transfer,failed,Payment invoice,REF19319603
T004020,2026-04-10 18:09:18,M0404,M0129,726409.0,transfer,success,Pembelian stok,REF41357202
T034781,2026-06-17 09:41:32,C01191,M0327,17449.0,EDC,success,,REF48426462
T026084,2026-01-25 14:13:42,M0128,M0141,19934798.0,transfer,success,Bayar tagihan,REF56382137
T045560,2025-08-01 06:55:28,M0382,M0387,706298.0,transfer,success,Transfer pembayaran,REF46927058
T012099,2025-10-23 02:36:27,M0200,M0140,4772827.0,transfer,success,Bayar supplier,REF08041055
T020755,2025-12-28 23:49:34,M0134,M0160,10673864.0,transfer,success,Pelunasan,REF41413260
T035765,2026-02-25 23:32:32,C01492,M0379,84987.0,EDC,success,,REF25302864
T011380,2026-06-02 00:37:16,M0136,M0166,908314.0,QRIS,success,,REF21059468
T016441,2026-01-02 17:29:28,M0334,M0287,15705252.0,transfer,success,Bayar supplier,REF47466628
T025259,2025-08-05 00:59:11,M0215,M0257,1373653.0,transfer,success,Payment invoice,REF68048213
T009166,2025-08-08 06:13:41,M0391,M0337,8077763.0,QRIS,success,,REF91536022
T003289,2025-08-27 23:41:40,M0367,M0075,1116460.0,QRIS,success,DP pembelian,REF27514103
T023948,2026-01-27 12:08:54,M0150,M0129,2851644.0,EDC,success,Pembayaran bahan,REF18788893
T033477,2025-08-09 11:56:49,C01428,M0083,175653.0,EDC,success,,REF84319876
T014472,2026-03-06 05:00:51,M0279,M0205,8470871.0,QRIS,success,,REF85124011
T027590,2025-08-12 08:32:42,C01958,M0312,195053.0,QRIS,success,,REF86104398
T008201,2025-08-23 18:22:36,M0320,M0287,1046611.0,transfer,success,,REF68607024
T007454,2025-12-17 10:36:36,M0386,M0390,8208460.0,transfer,success,,REF17525012
T025116,2025-12-04 19:56:43,M0347,M0390,1465991.0,EDC,success,,REF38122766
T030635,2025-11-18 22:25:57,C00972,M0078,75182.0,EDC,pending,,REF17113375
T045336,2026-01-09 07:34:30,M0023,M0373,1775807.0,QRIS,success,Bayar supplier,REF76559011
T033555,2026-02-16 07:15:34,C01547,M0112,342880.0,QRIS,success,,REF24247549
T018195,2025-08-25 16:29:51,M0209,M0202,2615288.0,transfer,success,Transfer pembayaran,REF80577696
T009977,2025-08-24 14:18:36,M0404,M0160,11431146.0,QRIS,success,Pelunasan,REF48206552
T034758,2026-01-16 14:09:52,C00126,M0314,35602.0,transfer,success,,REF55149242
T033769,2026-06-23 01:32:00,C00285,M0299,207032.0,QRIS,success,,REF37386430
T024993,2025-07-20 07:00:02,M0099,M0062,2162267.0,transfer,success,Transfer pembayaran,REF29038431
T032031,2025-12-04 17:45:34,C01962,M0048,45331.0,QRIS,success,,REF11703563
T024498,2026-03-01 11:13:14,M0154,M0137,9144361.0,QRIS,success,Pembayaran bahan,REF55250561
T025290,2026-01-14 01:42:21,M0081,M0101,685993.0,transfer,success,Pelunasan,REF33477687
T016330,2026-04-06 04:44:39,M0180,M0140,4110566.0,transfer,success,Payment invoice,REF12091560
T022233,2026-05-16 14:24:17,M0194,M0192,1000126.0,transfer,success,,REF67678717
T021064,2025-08-31 09:08:08,M0320,M0292,5549624.0,EDC,success,Bayar tagihan,REF12822838
T016111,2025-09-01 09:12:27,M0352,M0364,5469580.0,EDC,success,,REF38616109
T030284,2026-03-15 05:47:07,C01847,M0040,254410.0,QRIS,success,,REF79581917
T043862,2025-07-18 00:36:42,C00798,M0194,201495.0,transfer,success,,REF67880766
T024143,2025-09-11 11:38:21,M0187,M0129,891059.0,transfer,success,Pembelian stok,REF71765942
T023664,2025-08-07 08:30:28,M0328,M0287,996163.0,transfer,success,,REF58113055
T038268,2026-04-01 19:25:42,C01180,M0250,332180.0,QRIS,success,,REF69272365
T003771,2025-12-19 19:39:01,M0260,M0261,909614.0,transfer,success,,REF01470653
T013373,2025-12-31 22:45:31,M0181,M0166,9125009.0,transfer,success,Transfer pembayaran,REF27527648
T013129,2026-03-20 14:43:23,M0297,M0386,12097837.0,EDC,success,,REF08903929
T026701,2026-05-18 01:46:51,M0367,M0387,1785491.0,QRIS,success,Transfer pembayaran,REF74283740
T016358,2025-09-05 00:43:35,M0229,M0263,,EDC,pending,,REF97055264
T037407,2026-06-29 18:45:50,C01636,M0097,211816.0,transfer,success,,REF31511100
T003791,2026-04-03 14:17:31,M0112,M0333,1630259.0,,success,Payment invoice,REF46944663
T024156,2025-07-04 20:35:42,M0405,M0242,8098534.0,QRIS,success,Bayar tagihan,REF17981069
T015713,2025-12-02 10:48:22,M0089,M0034,3620575.0,transfer,success,Payment invoice,REF62926874
T012787,2026-02-22 02:17:11,M0279,M0205,2696805.0,transfer,success,Payment invoice,REF88071759
T039738,2025-10-16 04:32:52,C00220,M0260,501039.0,QRIS,success,,REF98800086
T005636,2026-05-08 05:58:36,M0351,M0342,22042378.0,transfer,success,,REF63540780
T002054,2026-06-06 21:27:12,M0348,M0400,1457724.0,transfer,success,DP pembelian,REF29812444
T011337,2026-02-26 14:56:16,M0353,M0363,682933.0,transfer,success,,REF12829057
T037296,2025-11-06 01:47:37,C00845,M0359,402875.0,transfer,success,,REF82183815
T007417,2025-10-21 11:58:35,M0325,M0287,833716.0,EDC,success,DP pembelian,REF63647876
T027078,2026-02-12 11:37:58,C01764,M0109,96576.0,EDC,success,,REF47277107
T020478,2025-08-14 06:19:10,M0007,M0096,12079687.0,transfer,success,,REF23837136
T023582,2026-05-02 03:31:51,M0037,M0076,1848684.0,transfer,success,Bayar supplier,REF26244687
T000421,2026-01-30 10:03:28,M0215,M0201,1808789.0,transfer,success,,REF36449729
T006355,2026-01-06 07:45:37,M0392,M0390,1490373.0,transfer,success,,REF30108330
T013457,2025-12-05 04:55:56,M0299,M0287,543975.0,EDC,failed,Pembayaran bahan,REF16485715
T042124,2025-12-27 01:03:05,C00764,M0306,29144.0,QRIS,success,,REF71126984
T014122,2026-01-08 11:08:46,M0404,M0160,1772582.0,transfer,success,,REF33856531
T000098,2025-11-07 04:49:32,M0017,M0002,20511640.0,transfer,success,Pembayaran bahan,REF76976317
T042354,2026-04-29 18:03:39,C00768,M0224,545932.0,QRIS,success,,REF06865924
T044371,2026-06-16 23:11:27,C00231,M0221,24151.0,EDC,success,,REF02674921
T027352,2026-06-25 18:11:35,C01938,M0310,248952.0,QRIS,success,,REF43646209
T023800,2025-10-13 04:21:39,M0272,M0202,6360077.0,transfer,success,Pembayaran bahan,REF53923396
T006281,2026-01-02 14:35:04,M0395,M0358,2371526.0,transfer,success,Pembayaran bahan,REF51824008
T016405,2026-04-10 17:39:47,M0269,M0261,12152043.0,transfer,success,Pembayaran bulanan,REF52488473
T031040,2026-06-22 03:02:17,C00924,M0181,35755.0,QRIS,success,,REF69942589
T036711,2026-02-20 02:06:29,C01070,M0091,59293.0,transfer,success,,REF90135157
T031067,2025-08-13 02:39:49,C01187,M0121,406838.0,QRIS,failed,,REF31349073
T034261,2025-10-14 06:08:52,C00651,M0161,421651.0,QRIS,success,,REF36593718
T037465,2025-07-06 19:57:41,C01661,M0240,421530.0,EDC,success,,REF39926876
T038085,2025-10-16 08:30:49,C00307,M0296,15809.0,QRIS,success,,REF78158535
T016248,2025-08-22 14:42:36,M0232,M0257,1054264.0,QRIS,success,Payment invoice,REF64981878
T036025,2026-04-27 01:47:45,C00358,M0316,119338.0,EDC,success,,REF78160394
T019540,2025-10-04 23:32:22,M0003,M0035,14374393.0,transfer,success,,REF76675366
T032710,2026-02-21 21:46:47,C00980,M0348,112295.0,QRIS,success,,REF26024270
T024294,2026-01-04 09:45:59,M0216,M0207,12113406.0,transfer,success,DP pembelian,REF01280372
T044231,2026-04-20 19:12:54,C01844,M0225,13775.0,QRIS,success,,REF09547311
T027685,2026-06-07 11:55:50,C01258,M0351,,transfer,failed,,REF39453691
T000850,2025-12-26 14:38:36,M0366,M0400,1496898.0,EDC,failed,Pembayaran bulanan,REF88403757
T006105,2025-08-27 21:14:54,M0099,M0018,533720.0,transfer,success,Pembayaran bulanan,REF90713310
T038270,2025-10-22 20:30:32,C01079,M0181,198554.0,transfer,success,,REF31023019
T031982,2025-07-10 23:29:49,C00388,M0115,32327.0,transfer,success,,REF26737946
T033030,2026-04-13 04:34:33,C00286,M0009,445145.0,QRIS,success,,REF05647351
T045534,2025-11-22 06:25:40,C00938,M0154,422652.0,EDC,success,,REF03451056
T006936,2025-12-03 20:05:19,M0233,M0231,12240392.0,transfer,failed,,REF83775647
T034180,2026-06-25 20:40:24,C00448,M0319,174786.0,QRIS,success,,REF10552799
T020139,2026-04-03 22:12:36,M0280,M0242,8069940.0,transfer,success,DP pembelian,REF34306201
T018897,2026-02-16 10:06:05,M0007,M0096,12292839.0,QRIS,failed,,REF65336284
T043153,2025-10-07 08:31:15,C00682,M0020,29880.0,transfer,success,,REF75566814
T037816,2026-05-13 12:07:38,C01211,M0354,149806.0,QRIS,success,,REF78645795
T020991,2025-11-08 10:14:16,M0143,M0164,1274037.0,EDC,success,,REF05055075
T036440,2025-07-26 00:29:50,C01402,M0104,89516.0,EDC,success,,REF34403186
T005460,2025-07-17 02:04:14,M0167,M0131,6650707.0,transfer,success,Bayar supplier,REF48401955
T027860,2026-06-27 19:26:28,C01536,M0338,46648.0,transfer,success,,REF70641846
T021838,2025-09-25 23:31:00,M0190,M0131,,transfer,failed,Transfer pembayaran,REF82789502
T004524,2025-12-27 12:27:33,M0408,M0160,4826631.0,transfer,success,Payment invoice,REF88404342
T009455,2025-07-02 20:24:48,M0268,M0207,2231108.0,transfer,success,Bayar supplier,REF14117553
T013645,2026-04-18 02:25:21,M0095,M0061,13654742.0,transfer,success,,REF11761745
T009310,2025-08-16 16:40:52,M0396,M0342,10030796.0,EDC,success,DP pembelian,REF02536811
T035031,2025-09-08 22:02:04,C00684,M0050,502740.0,transfer,success,,REF41398214
T002629,2026-04-06 02:44:00,M0196,M0135,6539499.0,transfer,success,Transfer pembayaran,REF16794200
T019024,2025-12-24 00:37:06,M0154,M0140,2687732.0,transfer,success,Bayar supplier,REF66405085
T029286,2026-06-24 07:42:59,C00894,M0013,43981.0,EDC,success,,REF66637846
T021960,2025-11-18 04:09:52,M0143,M0144,,transfer,failed,Bayar supplier,REF19541680
T004487,2025-10-09 01:54:28,M0136,M0131,11136585.0,transfer,success,,REF00386996
T011146,2026-02-26 20:54:28,M0026,M0035,2089128.0,transfer,success,,REF07629361
T026899,2026-04-03 08:38:25,M0277,M0278,2628772.0,transfer,success,Bayar supplier,REF50963201
T029979,2026-01-05 09:14:48,C00854,M0266,419886.0,EDC,success,,REF45797608
T008276,2026-04-08 11:51:19,M0404,M0135,,transfer,failed,Bayar supplier,REF21822078
T000627,2026-01-15 20:38:31,M0396,M0342,548859.0,EDC,success,Pembayaran bahan,REF50699626
T003576,2025-09-10 02:40:20,M0275,M0231,20047922.0,EDC,success,,REF92109982
T037717,2026-03-16 13:21:43,C00754,M0064,119959.0,QRIS,success,,REF26102220
T022639,2026-04-16 10:51:06,M0234,M0262,10556787.0,EDC,success,Bayar tagihan,REF78677899
T012718,2026-04-14 19:22:10,M0170,M0141,6283967.0,transfer,success,Bayar supplier,REF92259964
T027197,2026-03-10 14:40:39,C01473,M0100,16348.0,QRIS,success,,REF68455141
T028365,2025-10-12 08:21:11,C01067,M0379,413996.0,QRIS,success,,REF63061254
T033116,2025-07-07 21:02:45,C00215,M0115,93545.0,EDC,success,,REF77379025
T021879,2025-08-05 00:29:23,M0228,M0278,2269941.0,transfer,success,Pelunasan,REF21920360
T007191,2025-08-09 11:48:48,M0270,M0202,12724941.0,transfer,success,Pembayaran bahan,REF67236873
T018693,2026-01-18 19:50:34,M0194,M0140,816564.0,transfer,success,Payment invoice,REF70619894
T005759,2026-06-08 06:37:00,M0080,M0054,7079029.0,transfer,success,Pembelian stok,REF70269324
T004974,2026-03-26 09:52:10,M0081,M0034,1294635.0,transfer,success,,REF31048903
T016300,2025-10-13 00:43:06,M0316,M0287,631447.0,,success,Payment invoice,REF24121965
T024451,2026-03-06 18:47:49,M0374,M0369,8926817.0,QRIS,success,Pembayaran bahan,REF31152650
T040964,2026-04-17 18:49:43,C01428,M0180,227467.0,EDC,success,,REF41349244
T014216,2026-02-13 23:18:44,M0107,M0035,1398692.0,transfer,success,Payment invoice,REF95687355
T000588,2025-09-02 19:42:23,M0386,M0363,13713320.0,transfer,success,,REF93293814
T031909,2026-05-28 22:37:23,C01069,M0367,,EDC,pending,,REF26978758
T000234,2025-09-03 11:05:26,M0385,M0341,21077409.0,transfer,success,,REF57151299
T044844,2025-10-18 14:31:51,C01748,M0323,14946.0,QRIS,success,,REF00570426
T045149,2025-12-28 03:32:50,M0215,M0257,2372888.0,transfer,success,Transfer pembayaran,REF89774079
T037677,2026-02-23 07:05:44,C01048,M0327,374849.0,QRIS,success,,REF11550313
T017718,2025-09-09 23:54:56,M0080,M0043,16067366.0,transfer,success,Pelunasan,REF46454199
T019960,2025-07-12 20:50:48,M0213,M0204,1300076.0,transfer,success,Transfer pembayaran,REF20673959
T019804,2025-08-18 18:56:29,M0239,M0227,11318991.0,transfer,success,,REF29426582
T023626,2025-07-21 11:50:58,M0349,M0365,3688330.0,transfer,success,Bayar supplier,REF07021464
T040105,2025-07-30 02:00:54,C01085,M0136,20982.0,QRIS,success,,REF83048621
T009139,2025-07-14 19:33:50,M0399,M0364,927999.0,QRIS,success,Bayar supplier,REF15988110
T040554,2025-12-18 17:51:17,C01941,M0248,441999.0,QRIS,success,,REF57042528
T005715,2026-03-30 19:50:36,M0348,M0387,9414434.0,transfer,success,Pembayaran bahan,REF63251840
T004087,2025-09-01 18:41:09,M0200,M0151,4062367.0,transfer,success,Pelunasan,REF58781004
T037476,2025-09-23 10:55:57,C00728,M0368,284799.0,EDC,success,,REF34921110
T007185,2026-01-02 14:45:17,M0220,M0262,7363814.0,transfer,success,DP pembelian,REF09164004
T033426,2026-05-05 09:43:17,C01844,M0121,285835.0,QRIS,success,,REF64966356
T033996,2026-01-19 22:24:41,C01061,M0124,14861.0,QRIS,success,,REF26306822
T030726,2026-02-24 21:10:30,C01200,M0236,84429.0,QRIS,success,,REF02582727
T010425,2025-10-22 18:54:29,M0407,M0287,1088850.0,transfer,success,Pembayaran bahan,REF72000256
T045136,2026-05-31 01:55:52,C01385,M0305,29062.0,EDC,success,,REF65810088
T006775,2026-05-09 06:23:09,M0050,M0015,5432277.0,transfer,success,Bayar tagihan,REF59699461
