trx_id,timestamp,source_id,target_id,amount,channel,payment_type,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T001671,2025-08-03 07:44:30,C01726,M0492,17926105.22,transfer,bank_transfer,success,C2M payment - Electronics,REF86446226,C2M,2025-08-03 07:44:30,7,Sunday,2025-08
T001674,2025-10-27 00:49:33,C00956,M0535,25523826.57,EDC,debit,success,C2M payment - Electronics,REF60020022,C2M,2025-10-27 00:49:33,0,Monday,2025-10
T001675,2025-11-27 11:28:51,C00726,M0367,12885910.21,QRIS,QRIS,success,C2M payment - Grocery,REF02886914,C2M,2025-11-27 11:28:51,11,Thursday,2025-11
T001676,2026-03-30 09:21:15,M0593,M0377,20815334.17,transfer,bank_transfer,success,M2M settlement - Grocery,REF57276761,M2M,2026-03-30 09:21:15,9,Monday,2026-03
T001677,2025-09-08 15:05:53,C00262,M0070,13354784.92,QRIS,QRIS,success,C2M payment - F&B,REF31013979,C2M,2025-09-08 15:05:53,15,Monday,2025-09
T001678,2026-03-07 18:16:57,C01262,M0226,896680.57,QRIS,QRIS,success,C2M payment - Fashion,REF04080970,C2M,2026-03-07 18:16:57,18,Saturday,2026-03
T001679,2026-06-23 11:46:46,M0079,M0131,3362503.21,transfer,bank_transfer,success,M2M settlement - F&B,REF59034769,M2M,2026-06-23 11:46:46,11,Tuesday,2026-06
T001680,2026-01-16 23:40:37,C01061,M0051,21888630.13,QRIS,QRIS,success,C2M payment - F&B,REF53137141,C2M,2026-01-16 23:40:37,23,Friday,2026-01
T001681,2025-12-25 11:54:20,C00918,M0539,7597738.96,EDC,credit_card,success,C2M payment - Electronics,REF11957838,C2M,2025-12-25 11:54:20,11,Thursday,2025-12
T001682,2025-08-07 03:10:29,C00516,M0221,49488829.96,EDC,debit,success,C2M payment - Fashion,REF96499853,C2M,2025-08-07 03:10:29,3,Thursday,2025-08
T001683,2025-09-02 08:05:14,C00387,M0707,5640650.11,QRIS,QRIS,success,C2M payment - F&B,REF74076793,C2M,2025-09-02 08:05:14,8,Tuesday,2025-09
T001684,2026-06-13 04:54:49,C00509,M0209,875783.71,EDC,debit,success,C2M payment - F&B,REF10872224,C2M,2026-06-13 04:54:49,4,Saturday,2026-06
T001685,2026-02-28 14:36:25,C01806,M0599,12627748.06,EDC,debit,success,C2M payment - Automotive,REF14441287,C2M,2026-02-28 14:36:25,14,Saturday,2026-02
T001686,2025-12-25 12:21:32,M0535,M0286,75000000.0,transfer,bank_transfer,success,M2M settlement - Fashion,REF90532179,M2M,2025-12-25 12:21:32,12,Thursday,2025-12
T001687,2025-07-21 02:49:05,M0629,M0706,4109738.25,EDC,debit,success,M2M settlement - Automotive,REF49996610,M2M,2025-07-21 02:49:05,2,Monday,2025-07
T001688,2026-06-10 11:57:57,M0254,M0505,1040747.06,transfer,bank_transfer,success,M2M settlement - Electronics,REF32906552,M2M,2026-06-10 11:57:57,11,Wednesday,2026-06
T001689,2025-08-04 07:22:45,C00995,M0181,293639.41,EDC,debit,success,C2M payment - F&B,REF37201545,C2M,2025-08-04 07:22:45,7,Monday,2025-08
T001690,2026-05-19 05:22:42,C01990,M0452,3608472.98,EDC,debit,success,C2M payment - Grocery,REF60405212,C2M,2026-05-19 05:22:42,5,Tuesday,2026-05
T001691,2026-05-10 11:31:36,C00201,M0037,7385793.24,QRIS,QRIS,success,C2M payment - F&B,REF02121064,C2M,2026-05-10 11:31:36,11,Sunday,2026-05
T001693,2026-01-03 21:00:33,M0701,M0219,14652353.7,transfer,bank_transfer,success,M2M settlement - Fashion,REF94457050,M2M,2026-01-03 21:00:33,21,Saturday,2026-01
T001694,2025-12-28 14:18:11,C00620,M0012,86942.95,QRIS,QRIS,success,C2M payment - F&B,REF98817570,C2M,2025-12-28 14:18:11,14,Sunday,2025-12
T001695,2026-05-31 17:42:58,C00241,M0691,578399.05,QRIS,QRIS,success,C2M payment - Automotive,REF42009739,C2M,2026-05-31 17:42:58,17,Sunday,2026-05
T001696,2026-01-30 16:21:03,C00201,M0048,26201749.9,QRIS,QRIS,success,C2M payment - F&B,REF63249204,C2M,2026-01-30 16:21:03,16,Friday,2026-01
T001697,2025-07-05 19:48:35,M0149,M0032,4705874.17,transfer,bank_transfer,success,M2M settlement - F&B,REF52505089,M2M,2025-07-05 19:48:35,19,Saturday,2025-07
T001698,2025-09-13 20:59:32,M0441,M0654,12585120.04,transfer,bank_transfer,success,M2M settlement - Automotive,REF39290047,M2M,2025-09-13 20:59:32,20,Saturday,2025-09
T001700,2025-11-24 07:10:55,C01321,M0488,10535070.75,QRIS,QRIS,success,C2M payment - Grocery,REF62016324,C2M,2025-11-24 07:10:55,7,Monday,2025-11
T001701,2025-09-01 15:15:26,C00950,M0437,8357710.83,transfer,bank_transfer,success,C2M payment - Grocery,REF96359168,C2M,2025-09-01 15:15:26,15,Monday,2025-09
T001703,2025-11-10 10:25:28,C01577,M0633,18374784.04,transfer,bank_transfer,success,C2M payment - Automotive,REF26989751,C2M,2025-11-10 10:25:28,10,Monday,2025-11
T001704,2025-10-19 15:30:52,M0318,M0458,1781559.21,transfer,bank_transfer,success,M2M settlement - Grocery,REF99659190,M2M,2025-10-19 15:30:52,15,Sunday,2025-10
T001705,2025-12-31 09:35:38,C01867,M0700,15015796.3,QRIS,QRIS,success,C2M payment - Automotive,REF67950642,C2M,2025-12-31 09:35:38,9,Wednesday,2025-12
T001706,2025-07-07 00:35:26,C00970,M0150,8160684.17,QRIS,QRIS,success,C2M payment - F&B,REF87777171,C2M,2025-07-07 00:35:26,0,Monday,2025-07
T001707,2026-02-09 05:56:34,C01336,M0088,1474686.32,EDC,debit,success,C2M payment - F&B,REF98436774,C2M,2026-02-09 05:56:34,5,Monday,2026-02
T001708,2026-03-02 02:50:20,C01627,M0282,5850676.8,QRIS,QRIS,success,C2M payment - Fashion,REF40353329,C2M,2026-03-02 02:50:20,2,Monday,2026-03
T001709,2025-09-02 22:24:41,C01279,M0265,54508582.38,EDC,debit,success,C2M payment - Fashion,REF32167481,C2M,2025-09-02 22:24:41,22,Tuesday,2025-09
T001710,2026-06-29 21:29:50,C00106,M0549,15491450.12,transfer,bank_transfer,success,C2M payment - Electronics,REF17173797,C2M,2026-06-29 21:29:50,21,Monday,2026-06
T001711,2025-09-04 00:15:29,C01835,M0322,26155558.08,transfer,bank_transfer,success,C2M payment - Fashion,REF98323735,C2M,2025-09-04 00:15:29,0,Thursday,2025-09
T001712,2026-06-21 01:48:56,C01938,M0210,286029.89,EDC,debit,success,C2M payment - F&B,REF98487276,C2M,2026-06-21 01:48:56,1,Sunday,2026-06
T001713,2025-11-07 05:23:29,C00678,M0028,269783.69,QRIS,QRIS,success,C2M payment - F&B,REF77494139,C2M,2025-11-07 05:23:29,5,Friday,2025-11
T001714,2025-10-23 04:34:02,C00695,M0591,27415492.02,transfer,bank_transfer,success,C2M payment - Electronics,REF59388819,C2M,2025-10-23 04:34:02,4,Thursday,2025-10
T001715,2026-03-30 02:13:53,C00815,M0204,149567.35,QRIS,QRIS,success,C2M payment - F&B,REF13662100,C2M,2026-03-30 02:13:53,2,Monday,2026-03
T001716,2025-08-19 03:22:00,M0674,M0292,75000000.0,transfer,bank_transfer,success,M2M settlement - Fashion,REF27221903,M2M,2025-08-19 03:22:00,3,Tuesday,2025-08
T001717,2025-12-11 15:25:41,C00010,M0020,16102000.78,QRIS,QRIS,success,C2M payment - F&B,REF49326805,C2M,2025-12-11 15:25:41,15,Thursday,2025-12
T001718,2026-05-04 12:20:13,M0308,M0286,40046535.93,transfer,bank_transfer,success,M2M settlement - Fashion,REF04528178,M2M,2026-05-04 12:20:13,12,Monday,2026-05
T001719,2026-03-26 14:01:56,C00385,M0421,651417.85,EDC,debit,success,C2M payment - Grocery,REF86619981,C2M,2026-03-26 14:01:56,14,Thursday,2026-03
T001720,2025-11-18 07:09:47,M0033,M0026,8658450.84,transfer,bank_transfer,success,M2M settlement - F&B,REF41625952,M2M,2025-11-18 07:09:47,7,Tuesday,2025-11
T001721,2026-05-02 10:43:33,C01384,M0226,437009.8,QRIS,QRIS,success,C2M payment - Fashion,REF43368505,C2M,2026-05-02 10:43:33,10,Saturday,2026-05
T001722,2025-12-10 14:57:55,C01128,M0526,26601189.86,QRIS,QRIS,success,C2M payment - Electronics,REF18287324,C2M,2025-12-10 14:57:55,14,Wednesday,2025-12
T001723,2026-03-16 13:36:52,C00170,M0700,30000000.0,unknown,unknown,success,C2M payment - Automotive,REF97062908,C2M,2026-03-16 13:36:52,13,Monday,2026-03
T001724,2025-12-30 02:44:11,C01005,M0418,10568192.82,EDC,debit,success,C2M payment - Grocery,REF13521236,C2M,2025-12-30 02:44:11,2,Tuesday,2025-12
T001726,2025-10-07 00:12:32,C00077,M0564,17676379.02,EDC,credit_card,success,C2M payment - Electronics,REF22893621,C2M,2025-10-07 00:12:32,0,Tuesday,2025-10
T001727,2025-08-30 21:02:19,C00251,M0275,12212049.61,EDC,debit,success,C2M payment - Fashion,REF98204991,C2M,2025-08-30 21:02:19,21,Saturday,2025-08
T001728,2026-01-14 20:04:29,M0282,M0252,4714640.11,QRIS,QRIS,success,M2M settlement - Fashion,REF89944002,M2M,2026-01-14 20:04:29,20,Wednesday,2026-01
T001729,2026-04-14 10:52:53,C01796,M0430,6249930.22,QRIS,QRIS,success,C2M payment - Grocery,REF00728392,C2M,2026-04-14 10:52:53,10,Tuesday,2026-04
T001730,2025-12-22 02:15:29,C00992,M0301,943732.1,QRIS,QRIS,success,C2M payment - Fashion,REF15004245,C2M,2025-12-22 02:15:29,2,Monday,2025-12
T001731,2025-10-12 23:16:06,C00199,M0485,367808.79,QRIS,QRIS,success,C2M payment - Grocery,REF55171129,C2M,2025-10-12 23:16:06,23,Sunday,2025-10
T001732,2026-01-17 11:18:41,C01363,M0370,339659.18,EDC,debit,success,C2M payment - Grocery,REF20602105,C2M,2026-01-17 11:18:41,11,Saturday,2026-01
T001733,2026-02-12 11:23:12,M0632,M0635,62402357.96,transfer,bank_transfer,success,M2M settlement - Automotive,REF26227918,M2M,2026-02-12 11:23:12,11,Thursday,2026-02
T001734,2025-07-06 22:17:59,C00310,M0637,41124037.94,transfer,bank_transfer,success,C2M payment - Automotive,REF30072923,C2M,2025-07-06 22:17:59,22,Sunday,2025-07
T001735,2025-11-29 15:42:50,C01305,M0002,2748611.22,EDC,debit,success,C2M payment - F&B,REF42992054,C2M,2025-11-29 15:42:50,15,Saturday,2025-11
T001736,2025-08-12 02:06:45,C01338,M0663,3709147.03,transfer,bank_transfer,success,C2M payment - Automotive,REF71395337,C2M,2025-08-12 02:06:45,2,Tuesday,2025-08
T001738,2025-10-18 04:24:32,M0174,M0470,14125531.15,EDC,debit,success,M2M settlement - Grocery,REF27691768,M2M,2025-10-18 04:24:32,4,Saturday,2025-10
T001739,2026-05-25 12:54:57,C00071,M0620,17801120.01,QRIS,QRIS,success,C2M payment - Automotive,REF88957579,C2M,2026-05-25 12:54:57,12,Monday,2026-05
T001740,2025-10-09 18:58:11,C01853,M0482,14440256.96,EDC,credit_card,success,C2M payment - Grocery,REF58182612,C2M,2025-10-09 18:58:11,18,Thursday,2025-10
T001741,2026-02-17 14:29:00,C00299,M0440,11825013.91,QRIS,QRIS,success,C2M payment - Grocery,REF90864682,C2M,2026-02-17 14:29:00,14,Tuesday,2026-02
T001742,2026-02-14 18:15:51,M0087,M0130,2131360.48,transfer,bank_transfer,success,M2M settlement - F&B,REF77867309,M2M,2026-02-14 18:15:51,18,Saturday,2026-02
T001743,2026-06-30 11:25:42,C00912,M0157,147919.39,EDC,debit,success,C2M payment - F&B,REF41692479,C2M,2026-06-30 11:25:42,11,Tuesday,2026-06
T001744,2026-04-02 02:55:20,M0345,M0091,6210010.43,transfer,bank_transfer,success,M2M settlement - F&B,REF17368929,M2M,2026-04-02 02:55:20,2,Thursday,2026-04
T001745,2026-03-30 19:31:51,C00742,M0111,275163.18,QRIS,QRIS,success,C2M payment - F&B,REF70106728,C2M,2026-03-30 19:31:51,19,Monday,2026-03
T001746,2026-03-12 06:19:37,C01546,M0611,119296640.07,EDC,debit,success,C2M payment - Automotive,REF18330217,C2M,2026-03-12 06:19:37,6,Thursday,2026-03
T001747,2025-08-30 19:58:02,C00452,M0581,25976883.45,EDC,debit,success,C2M payment - Electronics,REF89118945,C2M,2025-08-30 19:58:02,19,Saturday,2025-08
T001748,2026-01-04 05:29:45,C01129,M0366,15900288.26,EDC,debit,success,C2M payment - Grocery,REF56694066,C2M,2026-01-04 05:29:45,5,Sunday,2026-01
T001749,2025-07-22 08:51:32,C00117,M0611,20413076.85,EDC,credit_card,success,C2M payment - Automotive,REF29443720,C2M,2025-07-22 08:51:32,8,Tuesday,2025-07
T001750,2025-10-01 20:23:06,C00853,M0173,12864017.29,QRIS,QRIS,success,C2M payment - F&B,REF33589252,C2M,2025-10-01 20:23:06,20,Wednesday,2025-10
T001751,2026-06-08 06:37:09,C00200,M0551,5699754.07,transfer,bank_transfer,success,C2M payment - Electronics,REF28531244,C2M,2026-06-08 06:37:09,6,Monday,2026-06
T001752,2026-02-18 15:45:39,M0145,M0187,75000000.0,transfer,bank_transfer,success,M2M settlement - F&B,REF99474457,M2M,2026-02-18 15:45:39,15,Wednesday,2026-02
T001753,2025-09-12 00:35:28,C01756,M0396,16741637.97,EDC,credit_card,success,C2M payment - Grocery,REF37790988,C2M,2025-09-12 00:35:28,0,Friday,2025-09
T001754,2025-09-04 02:14:57,M0668,M0234,26579917.3,transfer,bank_transfer,success,M2M settlement - Fashion,REF78782645,M2M,2025-09-04 02:14:57,2,Thursday,2025-09
T001755,2026-04-20 12:03:42,C00176,M0649,26394869.68,unknown,unknown,success,C2M payment - Automotive,REF41604786,C2M,2026-04-20 12:03:42,12,Monday,2026-04
T001756,2025-10-15 01:42:58,C01326,M0467,4417234.01,transfer,bank_transfer,success,C2M payment - Grocery,REF63458165,C2M,2025-10-15 01:42:58,1,Wednesday,2025-10
T001757,2025-10-03 18:54:02,C01213,M0360,170498.57,QRIS,QRIS,success,C2M payment - Grocery,REF97215953,C2M,2025-10-03 18:54:02,18,Friday,2025-10
T001758,2026-02-28 11:37:54,M0321,M0706,16655460.54,transfer,bank_transfer,success,M2M settlement - Automotive,REF77268873,M2M,2026-02-28 11:37:54,11,Saturday,2026-02
T001760,2026-05-13 01:56:10,C00644,M0492,6757958.16,EDC,credit_card,success,C2M payment - Electronics,REF15239379,C2M,2026-05-13 01:56:10,1,Wednesday,2026-05
T001762,2026-05-31 01:59:33,C00968,M0659,14572971.56,EDC,debit,success,C2M payment - Automotive,REF89719713,C2M,2026-05-31 01:59:33,1,Sunday,2026-05
T001763,2025-09-09 17:50:08,C01029,M0552,2890319.29,EDC,credit_card,success,C2M payment - Electronics,REF78075406,C2M,2025-09-09 17:50:08,17,Tuesday,2025-09
T001764,2025-11-25 01:36:17,M0442,M0384,2029009.91,transfer,bank_transfer,success,M2M settlement - Grocery,REF66016896,M2M,2025-11-25 01:36:17,1,Tuesday,2025-11
T001765,2025-11-26 00:20:58,C01742,M0670,19022252.51,EDC,debit,success,C2M payment - Automotive,REF86996161,C2M,2025-11-26 00:20:58,0,Wednesday,2025-11
T001766,2025-12-21 05:20:42,M0237,M0408,9052695.45,transfer,bank_transfer,success,M2M settlement - Grocery,REF14558195,M2M,2025-12-21 05:20:42,5,Sunday,2025-12
T001767,2025-11-02 21:27:02,M0312,M0237,8479608.52,transfer,bank_transfer,success,M2M settlement - Fashion,REF12058965,M2M,2025-11-02 21:27:02,21,Sunday,2025-11
T001768,2025-07-07 09:38:40,C01799,M0462,14785145.71,QRIS,QRIS,success,C2M payment - Grocery,REF51039432,C2M,2025-07-07 09:38:40,9,Monday,2025-07
T001769,2026-03-14 00:14:21,C00079,M0058,11928151.34,transfer,bank_transfer,success,C2M payment - F&B,REF14218949,C2M,2026-03-14 00:14:21,0,Saturday,2026-03
T001770,2026-06-27 10:29:15,M0395,M0424,9137024.83,EDC,debit,success,M2M settlement - Grocery,REF42660775,M2M,2026-06-27 10:29:15,10,Saturday,2026-06
T001771,2026-02-14 09:03:57,C00523,M0546,1867079.17,EDC,debit,success,C2M payment - Electronics,REF71723530,C2M,2026-02-14 09:03:57,9,Saturday,2026-02
T001772,2026-04-10 10:33:45,C00471,M0236,132618.37,QRIS,QRIS,success,C2M payment - Fashion,REF27227589,C2M,2026-04-10 10:33:45,10,Friday,2026-04
T001773,2025-10-25 07:01:05,C01618,M0153,21176840.52,QRIS,QRIS,success,C2M payment - F&B,REF06013262,C2M,2025-10-25 07:01:05,7,Saturday,2025-10
T001774,2025-07-09 21:56:08,M0543,M0237,3714447.94,transfer,bank_transfer,success,M2M settlement - Fashion,REF68575770,M2M,2025-07-09 21:56:08,21,Wednesday,2025-07
T001775,2025-09-09 02:53:50,C00734,M0473,50000.0,QRIS,QRIS,success,C2M payment - Grocery,REF29461558,C2M,2025-09-09 02:53:50,2,Tuesday,2025-09
T001776,2026-04-20 03:03:51,C01903,M0633,19064111.02,EDC,debit,success,C2M payment - Automotive,REF22890189,C2M,2026-04-20 03:03:51,3,Monday,2026-04
T001777,2026-06-10 12:19:20,C00157,M0358,5943080.63,transfer,bank_transfer,success,C2M payment - Grocery,REF67683752,C2M,2026-06-10 12:19:20,12,Wednesday,2026-06
T001778,2026-02-07 12:41:21,C00537,M0146,15358352.03,QRIS,QRIS,success,C2M payment - F&B,REF78162942,C2M,2026-02-07 12:41:21,12,Saturday,2026-02
T001779,2025-07-03 03:27:39,C00800,M0316,7232401.84,EDC,debit,success,C2M payment - Fashion,REF10905189,C2M,2025-07-03 03:27:39,3,Thursday,2025-07
T001780,2025-08-18 05:29:06,C01386,M0574,22744978.64,transfer,bank_transfer,success,C2M payment - Electronics,REF32233517,C2M,2025-08-18 05:29:06,5,Monday,2025-08
T001781,2026-01-17 20:48:51,C00961,M0299,12836940.87,QRIS,QRIS,success,C2M payment - Fashion,REF97342646,C2M,2026-01-17 20:48:51,20,Saturday,2026-01
T001782,2026-03-26 07:44:56,M0118,M0028,1029420.07,transfer,bank_transfer,success,M2M settlement - F&B,REF87048070,M2M,2026-03-26 07:44:56,7,Thursday,2026-03
T001783,2026-02-17 12:59:42,C00907,M0497,1823286.41,EDC,credit_card,success,C2M payment - Electronics,REF15149638,C2M,2026-02-17 12:59:42,12,Tuesday,2026-02
T001784,2026-06-15 17:57:31,C00248,M0601,12023353.36,EDC,debit,success,C2M payment - Automotive,REF14472308,C2M,2026-06-15 17:57:31,17,Monday,2026-06
T001785,2025-11-07 07:19:38,M0145,M0473,38422822.72,transfer,bank_transfer,success,M2M settlement - Grocery,REF14984846,M2M,2025-11-07 07:19:38,7,Friday,2025-11
T001787,2025-12-31 02:19:00,M0465,M0481,28373324.23,transfer,bank_transfer,success,M2M settlement - Grocery,REF97600695,M2M,2025-12-31 02:19:00,2,Wednesday,2025-12
T001789,2026-06-06 12:20:10,C00317,M0646,7850149.3,EDC,debit,success,C2M payment - Automotive,REF51329018,C2M,2026-06-06 12:20:10,12,Saturday,2026-06
T001790,2026-02-03 17:19:20,C00139,M0041,41025304.48,transfer,bank_transfer,success,C2M payment - F&B,REF16236305,C2M,2026-02-03 17:19:20,17,Tuesday,2026-02
T001791,2026-04-20 20:35:45,M0176,M0106,20139880.94,transfer,bank_transfer,success,M2M settlement - F&B,REF04553996,M2M,2026-04-20 20:35:45,20,Monday,2026-04
T001792,2025-08-08 22:05:14,C01238,M0637,7914335.17,EDC,debit,success,C2M payment - Automotive,REF82583128,C2M,2025-08-08 22:05:14,22,Friday,2025-08
T001793,2025-11-22 13:46:16,C01548,M0438,5516072.39,QRIS,QRIS,success,C2M payment - Grocery,REF94215541,C2M,2025-11-22 13:46:16,13,Saturday,2025-11
T001794,2025-08-01 12:22:15,M0031,M0144,15671607.49,transfer,bank_transfer,success,M2M settlement - F&B,REF02098960,M2M,2025-08-01 12:22:15,12,Friday,2025-08
T001796,2026-06-04 10:50:26,C01243,M0351,8261001.77,QRIS,QRIS,success,C2M payment - Grocery,REF51225113,C2M,2026-06-04 10:50:26,10,Thursday,2026-06
T001798,2026-01-05 01:28:25,M0048,M0047,29585324.09,transfer,bank_transfer,success,M2M settlement - F&B,REF83296303,M2M,2026-01-05 01:28:25,1,Monday,2026-01
T001799,2025-11-04 13:02:00,C01386,M0475,3035023.38,QRIS,QRIS,success,C2M payment - Grocery,REF66284794,C2M,2025-11-04 13:02:00,13,Tuesday,2025-11
T001800,2026-02-10 01:35:21,M0431,M0326,10744649.73,transfer,bank_transfer,success,M2M settlement - Fashion,REF58923903,M2M,2026-02-10 01:35:21,1,Tuesday,2026-02
T001801,2026-01-27 06:44:37,C00890,M0612,9972279.84,QRIS,QRIS,success,C2M payment - Automotive,REF02249421,C2M,2026-01-27 06:44:37,6,Tuesday,2026-01
T001802,2026-06-08 23:39:59,M0693,M0317,21417888.37,transfer,bank_transfer,success,M2M settlement - Fashion,REF42533537,M2M,2026-06-08 23:39:59,23,Monday,2026-06
T001803,2026-05-30 10:41:06,M0607,M0376,75000000.0,transfer,bank_transfer,success,M2M settlement - Grocery,REF25844972,M2M,2026-05-30 10:41:06,10,Saturday,2026-05
T001804,2025-09-08 16:16:08,C00441,M0296,34708290.96,transfer,bank_transfer,success,C2M payment - Fashion,REF38413129,C2M,2025-09-08 16:16:08,16,Monday,2025-09
T001805,2026-01-09 04:44:46,C00328,M0092,14948441.06,EDC,debit,success,C2M payment - F&B,REF13069728,C2M,2026-01-09 04:44:46,4,Friday,2026-01
T001806,2025-10-02 22:48:27,C00924,M0624,8687257.37,transfer,bank_transfer,success,C2M payment - Automotive,REF38042403,C2M,2025-10-02 22:48:27,22,Thursday,2025-10
T001808,2026-04-25 05:37:43,M0321,M0271,10694965.11,EDC,debit,success,M2M settlement - Fashion,REF91168286,M2M,2026-04-25 05:37:43,5,Saturday,2026-04
T001809,2026-01-01 08:11:55,C01119,M0661,44596633.28,EDC,debit,success,C2M payment - Automotive,REF61545692,C2M,2026-01-01 08:11:55,8,Thursday,2026-01
T001811,2025-12-05 22:04:08,M0256,M0024,3857192.8,transfer,bank_transfer,success,M2M settlement - F&B,REF27016724,M2M,2025-12-05 22:04:08,22,Friday,2025-12
T001812,2025-07-26 06:58:51,M0364,M0397,29672217.8,transfer,bank_transfer,success,M2M settlement - Grocery,REF50899846,M2M,2025-07-26 06:58:51,6,Saturday,2025-07
T001813,2026-06-26 16:12:11,C01417,M0302,125050.18,QRIS,QRIS,success,C2M payment - Fashion,REF70801338,C2M,2026-06-26 16:12:11,16,Friday,2026-06
T001814,2025-09-24 18:13:18,M0473,M0406,28202763.78,transfer,bank_transfer,success,M2M settlement - Grocery,REF35878263,M2M,2025-09-24 18:13:18,18,Wednesday,2025-09
T001815,2025-11-10 14:45:08,C01709,M0001,27016965.83,EDC,debit,success,C2M payment - F&B,REF64355898,C2M,2025-11-10 14:45:08,14,Monday,2025-11
T001816,2025-10-01 05:56:44,C00367,M0652,587782.91,transfer,bank_transfer,success,C2M payment - Automotive,REF74658322,C2M,2025-10-01 05:56:44,5,Wednesday,2025-10
T001817,2026-03-23 13:32:18,M0557,M0497,10869046.5,transfer,bank_transfer,success,M2M settlement - Electronics,REF91868665,M2M,2026-03-23 13:32:18,13,Monday,2026-03
T001819,2026-06-29 22:24:13,C00792,M0409,381369.34,QRIS,QRIS,success,C2M payment - Grocery,REF16828743,C2M,2026-06-29 22:24:13,22,Monday,2026-06
T001820,2026-06-19 00:21:01,C00788,M0563,30000000.0,QRIS,QRIS,success,C2M payment - Electronics,REF82425116,C2M,2026-06-19 00:21:01,0,Friday,2026-06
T001821,2025-08-18 17:08:17,M0694,M0685,11950383.13,EDC,debit,success,M2M settlement - Automotive,REF97588309,M2M,2025-08-18 17:08:17,17,Monday,2025-08
T001822,2026-06-18 19:48:19,C00384,M0681,19895069.03,EDC,debit,success,C2M payment - Automotive,REF44601007,C2M,2026-06-18 19:48:19,19,Thursday,2026-06
T001823,2025-07-31 06:13:48,C01705,M0367,13758374.78,QRIS,QRIS,success,C2M payment - Grocery,REF35438742,C2M,2025-07-31 06:13:48,6,Thursday,2025-07
