merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_nasabah_bni,produk_bni,tgl_registrasi,status,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers,avg_amount_per_transactions,edc_ratio,qris_ratio
M0135,CV Bahan Persada,F&B,restaurant,supplier,Bogor,Tanah Sareal,Ya,"EDC, QRIS",2022-10-23,aktif,291107222.0,1.0,0.05618,0.0006040539742183549,0.0,8,53.0,1.0,0.05618,40.0,11.0,24.0,4.0,1.0,0,1,1,0,20.0,1.9516848351549154,19.489202221187135,0.05465862530379887,3.713572066704308,504827.14634146343,0.14634146,0.29268292
M0629,PT Otomotif Mbak Sri,Automotive,bengkel,supplier,Bogor,Sentul,Ya,QRIS,2025-08-24,aktif,307682796.0,3.0,0.15812700000000002,0.0010311284054233827,0.004044977737529243,3,31.0,0.6666666666666666,0.052709000000000006,72.0,19.0,9.0,0.0,5.0,0,1,0,0,18.0,2.425800816330355,19.544579930377047,0.1468040449852999,4.290459441148391,445933.9864864865,0.1891892,0.16216215
M0294,Outlet Surya,Fashion,textile,retailer,Jakarta,Pluit,Ya,QRIS,2019-12-12,aktif,141052382.0,1.0,0.05,0.0005369715873158991,0.0,7,40.0,1.0,0.05,50.0,15.0,8.0,4.1,1.0,0,0,1,0,25.0,1.851554864689601,18.76464188998775,0.04879016416943201,3.9318256327243257,184294.6274509804,0.21568628,0.6862745
M0673,Toko Sparepart Maju,Automotive,sparepart,retailer,Jakarta,Pluit,Tidak,,,,48234310.0,6.0,0.361086,0.0024436892320744428,0.01076648303272709,8,53.0,0.5,0.060181000000000005,57.0,19.0,1.0,3.3,2.0,0,1,1,0,8.142857142857142,3.23620057380668,17.69158117225133,0.30828291050474027,4.060443010546419,317151.4736842105,0.3859649,0.49122807
M0622,PT Otomotif Bersama,Automotive,dealer,supplier,Bogor,Dramaga,Ya,EDC,2025-03-16,aktif,429088901.0,3.0,0.17236,0.0016027693323296555,0.006278771413478228,12,67.0,0.6666666666666666,0.057453333333333335,37.0,7.0,87.0,4.8,1.0,1,1,1,0,9.25,2.8348410376614,19.87717468619219,0.15901881122411884,3.6375861597263857,402273.86842105264,0.13157895,0.2631579
M0433,Mart Pratama,Grocery,distributor,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2023-11-22,aktif,51522741.0,1.0,0.050505,0.0006287736435140615,0.0,2,31.0,0.0,0.050505,47.0,18.0,30.0,0.0,3.0,0,1,0,0,23.5,1.9861929950804194,17.757533860393817,0.049271000929858505,3.871201010907891,124953.55319148937,0.42553192,0.3617021
M0547,Toko IT Bersama,Electronics,service,retailer,Depok,Unknown,Tidak,,,,110371765.0,2.0,0.108566,0.0008111423978697915,0.002394787814756119,13,36.0,0.5,0.054283,53.0,9.0,45.0,4.0,1.0,1,1,1,0,17.666666666666668,2.2095290084638406,18.519364916345893,0.10306728822060769,3.9889840465642745,217960.5892857143,0.25,0.60714287
M0624,UD Oli Mas Bro,Automotive,sparepart,supplier,Bandung,Setiabudhi,Ya,EDC,2023-08-15,aktif,863354582.0,4.0,0.233535,0.001156790479166534,0.0026815586245063265,9,62.0,0.75,0.058383750000000005,99.0,11.0,30.0,5.0,1.0,0,1,1,0,19.8,2.5311463254683355,20.576336037200353,0.20988403112870513,4.605170185988092,473332.3431372549,0.2254902,0.28431374
M0209,RM Mulia,F&B,cafe,retailer,Jakarta,Pluit,Ya,"EDC, QRIS",2021-08-11,aktif,104379402.0,3.0,0.18492799999999998,0.0016673386671453491,0.00532286871431087,12,67.0,1.0,0.06164266666666666,61.0,3.0,41.0,3.3,1.0,0,0,1,0,15.25,2.872059930188225,18.463542924676695,0.1696820132474908,4.127134385045092,154124.0806451613,0.29032257,0.516129
M0256,Outlet Sentosa,Fashion,footwear,retailer,Tangerang,Gading Serpong,Ya,QRIS,2025-08-29,aktif,42464939.0,7.0,0.416924,0.0027746537563185045,0.015737177068397352,3,31.0,0.8571428571428571,0.05956057142857143,58.0,1.0,35.0,3.8,1.0,1,1,1,0,7.25,3.3585173274059055,17.564189352266954,0.3484883248312099,4.07753744390572,155857.8524590164,0.24590164,0.5409836
M0183,Kafe Mbak Sri,F&B,restaurant,retailer,Bogor,Sentul,Ya,EDC,2025-03-09,aktif,25045300.0,2.0,0.119471,0.0010450695047266318,0.00046788921590823333,5,38.0,1.0,0.0597355,52.0,13.0,16.0,0.0,1.0,0,0,0,0,17.333333333333332,2.438050430975926,17.036196783068572,0.11285625229953035,3.970291913552122,162678.35849056602,0.4528302,0.41509435
M0630,Toko Sparepart Bersama,Automotive,dealer,retailer,Depok,Sawangan,Ya,QRIS,2021-03-30,aktif,175785026.0,3.0,0.189379,0.0014179201129997138,0.0018514325962820416,9,62.0,0.6666666666666666,0.06312633333333333,50.0,7.0,19.0,0.0,1.0,0,0,0,0,12.5,2.71992614410026,18.984772368939662,0.17343132217349919,3.9318256327243257,176262.28,0.24,0.6
M0067,Warung Anugrah,F&B,catering,retailer,Tangerang,BSD,Tidak,,,,61539566.0,4.0,0.234398,0.0017235059927403669,0.003305410912383971,5,38.0,0.75,0.0585995,56.0,4.0,26.0,4.1,2.0,0,0,1,0,11.2,2.9033461106497414,17.93519089175932,0.2105834018451515,4.04305126783455,161805.54385964913,0.22807017,0.6315789
M0275,Toko Baju Persada,Fashion,accessories,retailer,Bogor,Dramaga,Ya,QRIS,2025-05-05,aktif,27143338.0,5.0,0.264531,0.0015469816458080167,0.009342691117651498,9,62.0,0.8,0.0529062,54.0,10.0,30.0,3.1,2.0,0,0,1,0,9.0,2.801529400112892,17.11664223354345,0.2347013024462016,4.007333185232471,177493.0181818182,0.38181818,0.47272727
M0707,Kedai Maju ,F&B,restaurant,retailer,Bekasi,Summarecon,Ya,EDC,2024-05-04,aktif,262099014.0,4.0,0.219058,0.0019465629628318928,0.005061253238749276,4,22.0,1.0,0.0547645,45.0,16.0,29.0,3.7,1.0,0,0,1,0,9.0,3.018746875575127,19.38423291017898,0.19807842935083605,3.828641396489095,121628.44,0.26,0.52
M0502,CV Tech Supply Maju,Electronics,computer,supplier,Bandung,Buah Batu,Ya,QRIS,2022-02-01,aktif,1355631605.0,11.0,0.594796,0.0033301212780648508,0.029965034085477824,7,40.0,0.5454545454545454,0.054072363636363634,87.0,6.0,67.0,4.1,2.0,0,1,1,1,7.25,3.5351807115832132,21.027533312562586,0.4667458283704251,4.477336814478207,444694.10869565216,0.16304348,0.2826087
M0478,Minimarket Buana,Grocery,toko_kelontong,retailer,Tangerang,BSD,Ya,EDC,2022-11-10,aktif,86887534.0,2.0,0.11438000000000001,0.0007690062420597763,0.0,10,29.0,1.0,0.057190000000000005,58.0,3.0,15.0,4.1,1.0,0,0,1,0,19.333333333333332,2.16218012228922,18.280125139210536,0.10829819644516842,4.07753744390572,176214.06779661018,0.3559322,0.47457626
M0664,Motor Mulia,Automotive,bengkel,retailer,Tangerang,Alam Sutera,Ya,QRIS,2025-09-19,aktif,40261961.0,7.0,0.369204,0.002474317693557684,0.01390083767262848,6,29.0,0.2857142857142857,0.05274342857142857,55.0,14.0,44.0,3.1,1.0,0,0,1,0,6.875,3.248169618622441,17.510917710222472,0.31422954908359024,4.02535169073515,160251.83870967742,0.4032258,0.5
M0685,Toko Sparepart Lestari,Automotive,bengkel,retailer,Bekasi,Harapan Indah,Tidak,,,,21858162.0,2.0,0.118421,0.0009063027627038533,0.0011370211053253843,3,31.0,1.0,0.0592105,53.0,12.0,37.0,3.9,1.0,1,1,1,0,17.666666666666668,2.308868076355212,16.90008500241485,0.11191786914516073,3.9889840465642745,164146.67857142858,0.375,0.5
M0349,Butik Jaya,Fashion,textile,retailer,Bogor,Sentul,Ya,"EDC, QRIS",2020-08-28,aktif,34394258.0,2.0,0.102632,0.0008765401305563451,0.0007999396271979473,5,38.0,0.5,0.051316,54.0,11.0,37.0,4.0,1.0,0,0,1,0,18.0,2.2788456598040736,17.353400218881134,0.09770004906320855,4.007333185232471,160130.12727272726,0.4181818,0.45454547
M0675,PT Otomotif Maju,Automotive,dealer,supplier,Jakarta,Senayan,Ya,"EDC, QRIS",2020-02-09,aktif,95438311.0,6.0,0.324062,0.002059532802042081,0.013246798983724498,14,48.0,0.8333333333333334,0.054010333333333334,80.0,5.0,5.0,3.4,1.0,0,0,1,0,11.428571428571429,3.072476995944018,18.373990649092917,0.2807042842129915,4.394449154672439,491452.4823529412,0.1764706,0.2
M0317,Butik Surya,Fashion,textile,retailer,Bogor,Cibinong,Ya,"EDC, QRIS",2020-12-13,tidak aktif,121297610.0,7.0,0.387223,0.0026983422230119746,0.016919477775262246,14,48.0,0.2857142857142857,0.055317571428571424,60.0,7.0,24.0,0.0,2.0,0,0,0,0,7.5,3.3316122716265615,18.613757678749185,0.32730390706816737,4.110873864173311,728945.5081967213,0.39344263,0.45901638
M0120,CV Bahan Anugrah,F&B,cafe,supplier,Tangerang,Gading Serpong,Ya,"EDC, QRIS",2020-02-11,aktif,537020284.0,7.0,0.386988,0.0017495370935532474,0.0064649208864739766,16,46.0,0.7142857142857143,0.055284,92.0,14.0,14.0,4.6,3.0,0,1,1,0,11.5,2.917520481073159,20.10154642643381,0.3271344895288655,4.532599493153256,469093.44680851063,0.19148937,0.24468085
M0163,Dapur Prima,F&B,cafe,retailer,Depok,Sawangan,Ya,"EDC, QRIS",2020-07-22,aktif,186275258.0,3.0,0.16492,0.00110633061009007,0.0015093200513168817,12,67.0,0.6666666666666666,0.05497333333333334,48.0,16.0,31.0,3.1,1.0,1,1,1,0,12.0,2.490168291449953,19.042736024820492,0.15265241513190692,3.8918202981106265,158877.0,0.42857143,0.4489796
M0219,Fashion Anugrah,Fashion,accessories,retailer,Depok,Margonda,Ya,QRIS,2024-02-07,aktif,42421794.0,3.0,0.157369,0.0012216397518863026,0.003551933187432395,13,36.0,0.6666666666666666,0.052456333333333334,49.0,18.0,31.0,4.9,5.0,0,0,1,0,12.25,2.581458294932734,17.56317282115134,0.14614932562748034,3.912023005428146,145326.8679245283,0.35849056,0.5849057
M0694,Motor Persada,Automotive,bengkel,retailer,Bekasi,Kemang Pratama,Tidak,,,,114300562.0,4.0,0.224075,0.0018361314694009868,0.004764420295323623,2,31.0,0.75,0.056018750000000006,48.0,9.0,47.0,4.4,1.0,0,0,1,0,9.6,2.963276987291248,18.554342054387202,0.20218545672273217,3.8918202981106265,152492.9375,0.35416666,0.47916666
M0197,Dapur Persada,F&B,warung,retailer,Bekasi,Grand Galaxy,Tidak,,,,69545840.5,2.0,0.108112,0.000977090306227876,0.0018061529947425352,12,67.0,1.0,0.054056,49.0,20.0,4.0,3.3,1.0,1,0,1,0,16.333333333333332,2.3768483374468565,18.057496683029246,0.10265766624903756,3.912023005428146,180480.78846153847,0.28846154,0.48076922
M0411,Minimarket Harmoni,Grocery,distributor,retailer,Depok,Margonda,Tidak,,,,124579346.0,3.0,0.169507,0.0011934594322417238,0.0017256559253389682,4,22.0,1.0,0.05650233333333334,55.0,2.0,18.0,4.4,2.0,0,0,1,0,13.75,2.5599054523643563,18.64045339616472,0.1565822924880573,4.02535169073515,137234.0701754386,0.5263158,0.33333334
M0339,Outlet Makmur,Fashion,textile,retailer,Bandung,Buah Batu,Tidak,,,,95214072.0,1.0,0.057143,0.0005902944885781299,0.0,5,38.0,1.0,0.057143,40.0,7.0,25.0,3.1,2.0,0,0,1,0,20.0,1.9319481155928842,18.371638314466715,0.05556998628993677,3.713572066704308,219954.70731707316,0.36585367,0.4878049
M0240,Outlet Indonesia,Fashion,clothing,retailer,Bogor,Sentul,Ya,"EDC, QRIS",2019-07-18,aktif,141412258.0,1.0,0.052083,0.0005436300562902378,0.0,8,53.0,0.0,0.052083,58.0,5.0,8.0,4.1,2.0,0,1,1,0,29.0,1.8619539283042221,18.76719000498134,0.05077200854168985,4.07753744390572,200639.62711864407,0.33898306,0.47457626
M0496,Gadget Jaya,Electronics,computer,retailer,Tangerang,Cipondoh,Ya,"EDC, QRIS",2024-04-20,aktif,106645311.0,4.0,0.217037,0.0015383506769671412,0.00438205921565668,14,48.0,0.5,0.054259249999999995,44.0,11.0,12.0,4.1,1.0,0,0,1,0,8.8,2.7962751440137783,18.485019045047242,0.19641921617265615,3.8066624897703196,123308.30434782608,0.41304347,0.47826087
M0229,Toko Baju Utama,Fashion,footwear,retailer,Bekasi,Jababeka,Ya,"EDC, QRIS",2025-06-23,aktif,34491609.0,4.0,0.218941,0.0016519864133426403,0.0054788317862802804,14,48.0,0.25,0.05473525,55.0,6.0,30.0,3.2,2.0,0,1,1,0,11.0,2.8633353305367604,17.356226664020696,0.19798244899966297,4.02535169073515,205453.33333333334,0.24561404,0.5614035
M0489,CV Grosir Karya,Grocery,supermarket,supplier,Bandung,Dago,Tidak,,,,1134789840.0,7.0,0.365364,0.0023042138129963636,0.019847558674816995,12,67.0,0.8571428571428571,0.05219485714285715,95.0,12.0,19.0,3.0,3.0,0,0,1,0,11.875,3.179808046226328,20.84971330862062,0.3114210597543539,4.564348191467836,441366.88659793814,0.19587629,0.28865978
M0445,CV Grosir Sukses,Grocery,supermarket,supplier,Depok,Cimanggis,Tidak,,,,103639013.0,3.0,0.188668,0.0015500111191531604,0.003531808920081503,14,48.0,1.0,0.06288933333333334,40.0,5.0,30.0,4.0,1.0,1,1,1,0,10.0,2.8033671197645322,18.456424399911654,0.17283335247720144,3.713572066704308,431703.75,0.075,0.3
M0141,CV Bahan Citra,F&B,restaurant,supplier,Bekasi,Harapan Indah,Ya,EDC,2022-07-06,aktif,352996234.0,3.0,0.15458,0.0012768269610370709,0.003219882776142681,8,53.0,1.0,0.051526666666666665,33.0,1.0,93.0,4.9,5.0,0,0,1,0,8.25,2.6223666411093354,19.681967949118313,0.1437366414783856,3.5263605246161616,483525.5882352941,0.1764706,0.0882353
M0406,Swalayan Purnama,Grocery,toko_kelontong,retailer,Tangerang,Alam Sutera,Tidak,,,,115014059.0,6.0,0.336894,0.0018394183129555402,0.006671194626820617,9,62.0,0.8333333333333334,0.056149,64.0,14.0,33.0,4.5,5.0,1,1,1,0,9.142857142857142,2.964973182425966,18.56056493972384,0.29034901300225435,4.174387269895637,159888.31818181818,0.36363637,0.4848485
M0483,Toko Mas Bro,Grocery,minimarket,retailer,Jakarta,Sudirman,Ya,EDC,2020-03-01,aktif,15466675.0,3.0,0.1674,0.0011819821229402687,0.0025054712851860237,13,36.0,1.0,0.055799999999999995,52.0,11.0,5.0,4.4,1.0,0,1,1,0,13.0,2.5509925067309194,16.55419833197647,0.1547790537875536,3.970291913552122,219070.71153846153,0.30769232,0.46153846
M0663,PT Otomotif Prima,Automotive,dealer,supplier,Bogor,Cibinong,Ya,EDC,2020-05-23,aktif,286657128.0,4.0,0.206848,0.001215374798682182,0.007888712801549569,14,48.0,0.75,0.051711999999999994,74.0,4.0,87.0,4.8,1.0,0,0,1,0,14.8,2.576706736023121,19.473797387059996,0.18801200212232042,4.31748811353631,468914.9012345679,0.17283951,0.3580247
M0105,Bakery Sumber,F&B,bakery,retailer,Bandung,Buah Batu,Ya,QRIS,2024-06-02,aktif,56788412.0,3.0,0.173381,0.001349931673545946,0.0015797549870450029,14,48.0,1.0,0.05779366666666667,48.0,6.0,50.0,3.4,2.0,0,0,1,0,12.0,2.674101526623816,17.854842866402393,0.15988932511672307,3.8918202981106265,208162.3,0.46,0.42
M0102,Bakery Surya,F&B,bakery,retailer,Bandung,Dago,Ya,QRIS,2025-05-07,aktif,44966090.0,3.0,0.15914899999999998,0.0011854399133941894,0.001967147133549669,3,31.0,1.0,0.05304966666666666,38.0,16.0,30.0,0.0,1.0,0,0,0,0,9.5,2.5536860978083755,17.621419230352316,0.14768611519727612,3.6635616461296463,170949.89743589744,0.33333334,0.4871795
M0191,Kedai Mandiri,F&B,bakery,retailer,Bandung,Buah Batu,Ya,QRIS,2021-10-12,aktif,43931253.0,6.0,0.308565,0.0019336378812995069,0.016632706965512035,8,53.0,0.8333333333333334,0.05142750000000001,50.0,4.0,38.0,4.4,2.0,0,1,1,0,7.142857142857143,3.0124113419779257,17.598136560957705,0.26893111695490296,3.9318256327243257,159470.5,0.5,0.4
M0241,Toko Baju Sukses,Fashion,textile,retailer,Jakarta,Kelapa Gading,Ya,EDC,2024-06-21,aktif,32175998.0,1.0,0.06,0.0006740791637263798,0.0,0,39.0,1.0,0.06,51.0,17.0,20.0,4.2,1.0,0,1,1,0,25.5,2.0465039610877773,17.286731359915503,0.058268908123975775,3.9512437185814275,202159.53703703705,0.25925925,0.4074074
M0435,Swalayan Gemilang,Grocery,minimarket,retailer,Bogor,Bogor Tengah,Tidak,,,,253816303.0,7.0,0.390794,0.001963240267263951,0.017075440847231654,16,46.0,0.7142857142857143,0.05582771428571428,69.0,13.0,19.0,0.0,1.0,0,0,0,0,8.625,3.0268627852865904,19.352121350739996,0.32987480707841554,4.248495242049359,152082.3661971831,0.32394367,0.5070422
M0298,UD Kain Sentosa,Fashion,clothing,supplier,Jakarta,Menteng,Ya,QRIS,2023-06-19,aktif,296686459.0,2.0,0.11536300000000001,0.0009060461250944918,0.00046788921590823333,10,29.0,1.0,0.057681500000000004,76.0,17.0,100.0,4.8,2.0,1,0,1,0,25.333333333333332,2.308613013615039,19.508186448897852,0.1091799124668659,4.343805421853684,428862.8271604938,0.12345679,0.2962963
M0513,CV Tech Supply Pratama,Electronics,accessories,supplier,Bekasi,Grand Galaxy,Tidak,,,,243065512.0,1.0,0.054795,0.0006865671214751833,0.0,8,53.0,1.0,0.054795,29.0,11.0,95.0,3.5,1.0,0,0,1,0,14.5,2.0625078748588823,19.308841565792097,0.05334643525064396,3.4011973816621555,539591.9032258064,0.16129032,0.32258064
M0232,Outlet Purnama,Fashion,accessories,retailer,Tangerang,BSD,Ya,QRIS,2019-11-20,aktif,79782339.0,6.0,0.312509,0.0019751611918565146,0.008910019369607326,5,38.0,0.8333333333333334,0.05208483333333334,64.0,18.0,18.0,3.3,1.0,0,1,1,0,9.142857142857142,3.03262392648197,18.194812734670712,0.2719405726029888,4.174387269895637,174392.26470588235,0.3382353,0.47058824
M0590,PT Elektronik Mas Bro,Electronics,gadget,supplier,Tangerang,Gading Serpong,Ya,"EDC, QRIS",2024-03-19,aktif,148357126.0,6.0,0.326525,0.0015463133754286664,0.011480894523683748,16,46.0,0.6666666666666666,0.054420833333333335,112.0,14.0,63.0,4.1,1.0,0,1,1,0,16.0,2.801123563171948,18.815132945340192,0.28256274100683,4.727387818712341,413735.593220339,0.16101696,0.18644068
M0573,Digital Barokah,Electronics,computer,retailer,Bekasi,Harapan Indah,Ya,"EDC, QRIS",2020-03-09,aktif,88122163.0,3.0,0.154178,0.0011315724754289822,0.00499836490327774,1,28.0,0.3333333333333333,0.05139266666666666,52.0,15.0,32.0,3.4,1.0,1,0,1,0,13.0,2.5108768811838917,18.294234637018587,0.14338840229172112,3.970291913552122,161942.8909090909,0.36363637,0.45454547
M0577,PT Elektronik Citra,Electronics,gadget,supplier,Bekasi,Jababeka,Ya,EDC,2024-12-22,aktif,355306603.0,6.0,0.329261,0.0020586801032668263,0.010238221014766182,3,31.0,0.8333333333333334,0.05487683333333334,49.0,13.0,70.0,0.0,1.0,0,0,0,0,7.0,3.0720820646124527,19.688491647928004,0.28462314871130906,3.912023005428146,523539.39285714284,0.14285715,0.23214285
M0633,PT Otomotif Buana,Automotive,sparepart,supplier,Tangerang,Cipondoh,Tidak,,,,259325264.0,7.0,0.413789,0.0025110510013575684,0.014922144240686237,12,67.0,0.7142857142857143,0.05911271428571428,43.0,17.0,94.0,0.0,1.0,0,1,0,0,5.375,3.262337915786282,19.37359368116538,0.34627333427459733,3.784189633918261,482646.5813953488,0.069767445,0.27906978
M0254,Toko Baju Surya,Fashion,clothing,retailer,Jakarta,Menteng,Ya,"EDC, QRIS",2019-02-20,aktif,166285830.0,8.0,0.46348100000000003,0.0030662802627791975,0.020501597363720977,3,31.0,0.75,0.057935125000000004,69.0,9.0,2.0,3.1,2.0,0,0,1,1,7.666666666666667,3.4551425732068535,18.929218739090132,0.3808178444895127,4.248495242049359,149590.14084507042,0.30985916,0.5633803
M0355,Mart Persada,Grocery,distributor,retailer,Bandung,Unknown,Tidak,,,,64545787.0,3.0,0.160907,0.0011967664623127715,0.0012074560410535054,0,39.0,0.6666666666666666,0.05363566666666667,59.0,16.0,2.0,3.0,2.0,0,1,1,0,14.75,2.562458922217991,17.982885421385102,0.1492015961481359,4.0943445622221,193986.03278688525,0.37704918,0.36065573
M0249,PT Tekstil Lestari,Fashion,accessories,supplier,Bogor,Tanah Sareal,Ya,EDC,2025-01-23,aktif,1208158809.0,2.0,0.104783,0.0008611289427423814,0.0011068347042990465,9,62.0,1.0,0.0523915,36.0,7.0,91.0,3.0,1.0,0,0,1,0,12.0,2.262938389571869,20.912363393050025,0.09964893559412358,3.6109179126442243,475517.5945945946,0.16216215,0.16216215
M0010,Dapur Pratama,F&B,catering,retailer,Bogor,Cibinong,Ya,QRIS,2021-05-20,aktif,106996217.0,3.0,0.191391,0.0013281732959230484,0.001162176439513999,8,53.0,0.0,0.063797,64.0,11.0,30.0,3.1,2.0,0,0,1,0,16.0,2.658981305236842,18.488304046007112,0.17512153204592845,4.174387269895637,155690.0,0.43283582,0.4477612
M0649,Toko Sparepart Mas Bro,Automotive,dealer,retailer,Bogor,Dramaga,Tidak,,,,53337964.0,2.0,0.125054,0.0010342560219403151,0.0018262772620934269,9,62.0,0.5,0.062527,52.0,9.0,46.0,3.4,1.0,0,0,1,0,17.333333333333332,2.428562041724445,17.79215892450929,0.11783103450442031,3.970291913552122,125404.6603773585,0.3018868,0.509434
M0097,Kedai Buana,F&B,restaurant,retailer,Jakarta,Kelapa Gading,Tidak,,,,85712415.0,2.0,0.107639,0.0008945457135155997,0.0006389454883908133,6,29.0,0.5,0.0538195,55.0,17.0,14.0,3.1,1.0,0,1,1,0,18.333333333333332,2.2971158775799334,18.26650825055386,0.10223072296237323,4.02535169073515,194404.60344827586,0.29310346,0.55172414
M0237,CV Konveksi Pratama,Fashion,textile,supplier,Bandung,Braga,Ya,"EDC, QRIS",2019-03-08,aktif,58228526.0,5.0,0.273704,0.001742465082613894,0.0077277186627424345,8,53.0,0.4,0.0547408,80.0,3.0,30.0,3.1,1.0,0,0,1,0,13.333333333333334,2.9136894868043166,17.879885947254294,0.241929191065582,4.394449154672439,516501.5180722892,0.12048193,0.25301206
M0568,Toko IT Mas Bro,Electronics,computer,retailer,Tangerang,Karawaci,Ya,"EDC, QRIS",2022-09-02,aktif,26501776.0,1.0,0.051948,0.0005749576029111759,0.0,0,39.0,1.0,0.051948,39.0,11.0,29.0,3.4,1.0,0,0,1,0,19.5,1.9094796924098147,17.09272234531203,0.050643683436037645,3.6888794541139363,151935.19512195123,0.34146342,0.46341464
M0402,Toko Purnama,Grocery,minimarket,retailer,Depok,Unknown,Tidak,,,,38284760.0,1.0,0.052632,0.0005704231823252875,0.0,10,29.0,0.0,0.052632,42.0,11.0,16.0,4.0,1.0,1,1,1,0,21.0,1.9027389424227357,17.460562489856095,0.05129369438747053,3.7612001156935624,134234.86363636365,0.4318182,0.36363637
M0479,Swalayan Karya,Grocery,toko_kelontong,retailer,Depok,Cinere,Ya,EDC,2019-11-18,aktif,1048884156.0,3.0,0.173107,0.0011662154945339216,0.002077830603979574,11,31.0,0.3333333333333333,0.057702333333333335,53.0,2.0,26.0,3.2,1.0,0,0,1,0,13.25,2.5386176190822245,20.77099272842268,0.15965578460746382,3.9889840465642745,196298.69090909092,0.3090909,0.47272727
M0501,Komputer Jaya,Electronics,service,retailer,Bandung,Braga,Tidak,,,,151116223.0,3.0,0.161243,0.0012365071987864272,0.0015596307196941112,6,29.0,0.3333333333333333,0.053747666666666666,46.0,11.0,12.0,0.0,2.0,0,0,0,0,11.5,2.5926447358737406,18.833559794079868,0.14949098314065995,3.8501476017100584,177506.36170212767,0.31914893,0.5319149
M0128,Bakery Prima,F&B,restaurant,retailer,Jakarta,Sudirman,Ya,EDC,2023-04-10,aktif,39441615.0,1.0,0.05,0.0006732165958634824,0.0,12,67.0,0.0,0.05,53.0,2.0,13.0,4.3,1.0,0,0,1,0,26.5,2.0453890249847024,17.490332060490143,0.04879016416943201,3.9889840465642745,199359.9090909091,0.23636363,0.6545454
M0555,Komputer Harmoni,Electronics,gadget,retailer,Bandung,Cihampelas,Tidak,,,,88972900.0,2.0,0.112361,0.0008468533362002584,0.0009458405654919125,9,62.0,0.5,0.0561805,53.0,2.0,8.0,0.0,1.0,0,1,0,0,17.666666666666668,2.247974023187455,18.303842398185942,0.10648478343190418,3.9889840465642745,198485.83333333334,0.24074075,0.6296296
M0598,Motor Nusantara,Automotive,sparepart,retailer,Tangerang,Alam Sutera,Ya,"EDC, QRIS",2021-12-18,aktif,27210477.0,3.0,0.157105,0.0011275470457666476,0.002731869292883556,14,48.0,0.3333333333333333,0.05236833333333333,56.0,19.0,42.0,4.1,3.0,0,0,1,0,14.0,2.507602999436284,17.11911267767606,0.14592119603851544,4.04305126783455,173283.05263157896,0.3508772,0.50877196
M0628,Auto Sukses,Automotive,accessories,retailer,Jakarta,Cempaka Putih,Ya,EDC,2019-06-27,aktif,58632034.0,4.0,0.21890500000000002,0.0014780476459338506,0.0042160340100118225,13,36.0,0.5,0.054726250000000004,56.0,18.0,39.0,0.0,2.0,1,0,0,0,11.2,2.7587735088363323,17.886791777531293,0.19795291473047402,4.04305126783455,167610.0163934426,0.3114754,0.59016395
